org,category,group,product,date,unit_price,amazon,wal-mart,target,costco,family dollar,dollar general,cvs,kroger,walgreens,rite aid,ahold,safeway,brand
Ice Cream,GHB NOVELTIES,GOOD HUMOR IMPULSE,0X01 - 4-24 BK GH SUNDAE CONE,1/1/19,43.72,0,3320,1879,1266,674,696,673,670,629,487,402,225,GOOD HUMOR
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,01GY - MAGNUM BARS 12-9PK,1/1/19,96.47,0,279,160,111,59,58,57,57,54,41,34,19,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,01GY - MAGNUM BARS 12-9PK,1/1/19,96.47,0,939,522,361,191,189,185,185,176,136,111,64,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,063O - MAGNUM 8-3PK,1/1/19,22.57,0,47862,26994,18586,10030,9848,9743,9820,9086,7214,5919,3302,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,063O - MAGNUM 8-3PK,1/1/19,22.57,0,34205,18723,12782,7077,7189,6905,6901,6392,5106,4144,2280,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,063O - MAGNUM 8-3PK,1/1/19,22.57,0,41280,23081,15865,8555,8632,8416,8216,7883,6112,5070,2856,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,063O - MAGNUM 8-3PK,1/1/19,22.57,0,14498,8060,5566,3013,3013,2890,2869,2717,2153,1720,974,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,063O - MAGNUM 8-3PK,1/1/19,22.57,0,132711,73851,49650,26975,26669,26226,26593,24353,18985,15907,8861,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,063O - MAGNUM 8-3PK,1/1/19,22.57,0,68493,38824,26503,14406,14558,13763,13762,12861,10173,8337,4617,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,063O - MAGNUM 8-3PK,1/1/19,22.57,0,17673,9847,6929,3719,3750,3610,3566,3313,2611,2141,1196,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,063O - MAGNUM 8-3PK,1/1/19,22.57,0,5237,2900,1969,1089,1083,1035,1046,976,784,625,353,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,063O - MAGNUM 8-3PK,1/1/19,22.57,0,19231,10638,7494,3984,4087,3932,3985,3665,2816,2391,1338,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,0L37 - MAGNUM 10-3PK,1/1/19,28.22,0,168,93,64,35,35,33,35,31,25,20,11,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,0L37 - MAGNUM 10-3PK,1/1/19,28.22,0,213,119,80,45,45,42,43,40,31,25,14,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,0L37 - MAGNUM 10-3PK,1/1/19,28.22,0,348,189,134,72,72,67,68,64,50,41,23,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,0X3G - MAGNUM 6-6PK,1/1/19,23.11,0,38672,21432,14557,7934,8129,7781,7659,7399,5688,4634,2598,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,0X3G - MAGNUM 6-6PK,1/1/19,23.11,0,30656,16810,11817,6200,6236,5973,5980,5788,4504,3679,2071,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,0X3G - MAGNUM 6-6PK,1/1/19,23.11,0,18961,10363,7372,4010,3900,3738,3843,3574,2782,2255,1278,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM MULTIPACK,0X3G - MAGNUM 6-6PK,1/1/19,23.11,0,18650,10473,7157,3955,3815,3673,3718,3500,2724,2242,1273,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM IMPULSE,063P - MAGNUM IMPULSE 1-12PK,1/1/19,13.31,0,16941,9405,6335,3481,3527,3320,3441,3127,2512,2009,1120,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM IMPULSE,063P - MAGNUM IMPULSE 1-12PK,1/1/19,13.31,0,34624,19139,13272,7096,7161,6756,6845,6419,5080,4063,2264,MAGNUM
Ice Cream,GHB NOVELTIES,MAGNUM IMPULSE,063P - MAGNUM IMPULSE 1-12PK,1/1/19,13.31,0,77225,43006,30360,16202,16513,15998,15921,14630,11406,9395,5429,MAGNUM
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,021I - BREYERS 726P 1.5QT MIX PALLET,1/1/19,2702.46,0,121,66,45,24,24,24,24,22,17,14,8,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,021I - BREYERS 726P 1.5QT MIX PALLET,1/1/19,2702.46,0,55,29,21,11,11,11,10,10,8,6,3,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,14284,7731,5409,2965,2902,2777,2781,2650,2046,1718,953,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,3109,1757,1205,649,646,618,617,586,461,379,213,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,973,562,384,203,203,202,198,187,148,121,68,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,2852,1588,1104,599,587,568,564,548,425,350,197,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,1297,725,506,272,269,266,267,252,194,158,88,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,57817,32156,22098,12343,12092,11646,11543,11018,8530,7135,3973,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,64100,35035,24419,13191,13095,12594,12934,11906,9283,7588,4209,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,20999,11564,8113,4464,4359,4227,4182,3944,3169,2579,1443,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,45113,24964,17292,9444,9183,9022,8999,8572,6523,5491,2990,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,30234,16582,11544,6171,6192,5848,5854,5499,4385,3677,2038,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,2711,1475,1010,544,550,538,537,508,393,329,181,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,88847,48912,33989,18167,18022,18007,17373,16401,13151,10585,6064,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,32301,18196,12497,6736,6585,6553,6444,6227,4743,4006,2228,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,21693,12374,8312,4484,4616,4336,4404,4147,3214,2684,1497,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,14448,7906,5557,2920,2983,2803,2909,2705,2142,1711,981,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,18815,10553,7263,3942,3847,3703,3840,3478,2827,2247,1273,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,33357,18741,12801,6820,6788,6773,6696,6317,4920,4000,2272,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,67461,37754,25795,14351,13860,13365,13484,12788,9967,8170,4609,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,91338,51810,35877,19139,19142,18941,18990,17872,13521,11272,6405,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,4044,2321,1601,866,850,824,813,768,600,502,280,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,10968,6114,4241,2308,2233,2216,2168,2094,1626,1312,728,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,124331,69766,46689,26041,25273,24834,25012,23879,18486,15072,8303,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,191366,104687,73578,38436,38885,37202,38574,35431,28092,22650,12856,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,6243,3534,2395,1303,1291,1240,1234,1193,901,761,429,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,76521,41312,28812,15395,15822,15311,15046,14126,10937,8982,5027,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,143561,80070,55528,29348,29284,28833,29292,27232,21108,17144,9539,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,121767,67761,45477,25335,25155,24466,23801,22592,17850,14467,8166,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,3627,2012,1386,747,753,725,727,686,543,446,243,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,7085,3945,2756,1470,1458,1409,1398,1323,1057,855,480,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,5881,3264,2311,1223,1250,1207,1172,1104,884,729,409,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,702,386,266,145,142,141,141,132,100,83,46,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,137853,78028,52891,29661,29460,27920,28626,26813,20909,16712,9350,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,53920,30015,20953,11319,11207,11137,11138,10534,8179,6652,3735,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,264923,147174,99156,54567,54084,53520,52862,50520,38430,32190,18149,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,66278,37440,25861,13874,13782,13513,13197,12718,9747,8026,4589,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,572542,315787,221031,116463,118370,115758,116049,105355,85377,68684,38601,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,164377,93529,63652,34402,34198,33001,32567,31393,24638,19900,11236,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,77171,43003,29340,16240,16104,15242,15689,14496,11526,9318,5265,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,235325,132041,92954,49195,50595,48696,48070,45781,35423,28990,16128,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,93772,53982,36894,19555,19905,19518,19296,18003,14350,11723,6423,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,40099,22294,15106,8205,8289,7844,7852,7447,5755,4861,2638,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,28679,15827,11075,5853,5854,5617,5613,5423,4271,3403,1907,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,135553,75310,52369,28234,28400,27366,27090,25473,19911,16169,9018,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,16231,9017,6318,3374,3437,3280,3307,3080,2432,1947,1085,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,241369,135568,92683,50683,50497,50176,48769,46518,36967,30287,16589,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,199419,111876,75580,40901,41713,40590,40317,37050,29723,24185,13584,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,56080,30959,21556,11736,11468,11483,11089,10407,8218,6801,3876,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,113137,65404,44577,23963,24371,22838,22804,21467,16975,13843,7823,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,61864,34921,23755,12652,12979,12451,12477,11793,9123,7595,4107,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,22250,12391,8555,4577,4612,4410,4376,4116,3296,2650,1502,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,66449,37937,25847,13669,14138,13528,13260,12792,9876,8074,4458,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,20211,11513,7932,4283,4142,4063,4155,3835,2978,2470,1360,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,25112,13937,9852,5223,5198,5086,5155,4823,3710,3122,1698,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,148404,81645,56085,30726,31119,29352,30270,27980,22039,17700,10080,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,12164,6666,4677,2516,2498,2428,2441,2235,1784,1480,807,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,10258,5750,3933,2120,2162,2048,2021,1963,1520,1251,688,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,1364,739,515,279,278,272,272,260,195,161,92,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,6950,3921,2691,1469,1458,1408,1395,1333,1008,831,475,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,6844,3880,2631,1472,1472,1376,1422,1297,1026,864,473,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,22441,12227,8380,4538,4670,4435,4483,4233,3236,2690,1481,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,7674,4332,3004,1636,1594,1569,1546,1473,1154,942,520,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,7232,4126,2744,1488,1494,1442,1475,1349,1058,887,498,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,1902,1070,741,395,403,381,393,366,287,236,127,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,23294,12709,8704,4728,4806,4615,4671,4357,3365,2812,1561,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,66243,37770,25661,13796,13693,13586,13176,12608,9705,8052,4585,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,24985,13525,9413,5175,5081,4982,4880,4744,3646,3040,1683,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,28714,15637,10885,5969,5834,5664,5709,5463,4151,3532,1956,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,30818,17040,11558,6329,6308,6022,6000,5717,4421,3663,2032,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,84689,47104,32388,17196,17213,16898,16745,15646,12514,10006,5588,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,40756,23065,15487,8563,8492,8203,8103,7700,5978,4968,2720,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,13217,7349,5011,2735,2685,2673,2660,2458,1955,1593,902,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0R - BREYERS DOUBLE CHURNED/ CARBSMART,1/1/19,22.33,0,7019,3814,2663,1459,1425,1382,1413,1341,1024,833,477,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0U - BREYERS ALL NAT PINTS,1/1/19,9.9,0,44670,24493,16973,8948,9243,8890,8950,8384,6523,5283,3002,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0U - BREYERS ALL NAT PINTS,1/1/19,9.9,0,61792,34366,24122,13291,13001,12775,12594,11789,9418,7729,4241,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0U - BREYERS ALL NAT PINTS,1/1/19,9.9,0,32121,18568,12641,6765,6928,6535,6532,6293,4906,4035,2184,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0U - BREYERS ALL NAT PINTS,1/1/19,9.9,0,50499,27376,19328,10392,10207,10160,10037,9237,7400,5967,3417,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0V - BREYERS CO-BRAND PINTS,1/1/19,12.04,0,13539,7496,5254,2779,2829,2687,2673,2556,2010,1638,925,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0V - BREYERS CO-BRAND PINTS,1/1/19,12.04,0,6748,3730,2615,1422,1389,1386,1387,1258,1005,833,456,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0V - BREYERS CO-BRAND PINTS,1/1/19,12.04,0,14433,8034,5626,3032,3088,2953,2949,2772,2140,1753,991,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0V - BREYERS CO-BRAND PINTS,1/1/19,12.04,0,3209,1764,1239,660,646,636,633,610,477,384,212,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0V - BREYERS CO-BRAND PINTS,1/1/19,12.04,0,84619,46295,33039,17510,17420,17255,16820,15928,12441,10100,5847,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0V - BREYERS CO-BRAND PINTS,1/1/19,12.04,0,69051,38276,26012,14111,14050,14008,13647,12758,10222,8221,4612,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0Z - BREYERS GALLONS,1/1/19,26.22,0,48692,27139,19049,10249,10115,9670,9747,9300,7336,5945,3331,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0N0Z - BREYERS GALLONS,1/1/19,26.22,0,849,460,319,176,172,171,166,160,124,103,57,BREYERS
Ice Cream,GHB PACKAGED,BREYERS PACKAGED,0S0G - 6-2 PK BR TWIN PACK,1/1/19,44.67,0,1965,1119,764,408,414,407,395,380,299,239,134,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,1/1/19,20.54,0,13481,7395,5075,2813,2771,2698,2726,2507,1981,1638,903,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,1/1/19,20.54,0,2829,1617,1109,588,587,564,576,530,431,342,192,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,1/1/19,20.54,0,57502,31981,22303,12326,11886,11716,11701,10844,8541,7045,3869,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,1/1/19,20.54,0,927,504,359,191,192,182,187,171,136,111,61,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,1/1/19,20.54,0,5571,3045,2111,1164,1160,1121,1124,1026,802,667,382,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,1/1/19,20.54,0,1916,1081,754,394,400,394,392,363,289,231,128,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,1/1/19,20.54,0,1104,620,423,224,226,220,224,203,164,132,75,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,1/1/19,20.54,0,1927,1033,718,395,386,383,375,363,275,234,127,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,1/1/19,20.54,0,7881,4341,2978,1614,1625,1545,1583,1484,1150,947,531,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0M - 1-3 GA BR IC FS TUB,1/1/19,20.54,0,2862,1590,1099,593,579,560,560,523,409,346,192,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,1/1/19,24.01,0,1744,963,648,357,362,348,338,319,253,209,115,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,1/1/19,24.01,0,835,472,319,173,171,166,172,156,124,103,56,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,1/1/19,24.01,0,459,257,173,94,94,92,92,84,68,56,31,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,1/1/19,24.01,0,1756,980,664,354,366,347,350,321,256,207,117,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,1/1/19,24.01,0,534,295,200,110,107,106,105,98,76,63,35,BREYERS
Ice Cream,GHB PACKAGED,BREYERS FOODSERVICE,0R0N - 1-3 GA BR IC FS TUB COBRAND,1/1/19,24.01,0,615,350,241,130,130,124,128,117,91,76,41,BREYERS
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0R - 1-3 GA GH FS TUB COOKIE FLV,1/1/19,15.1,0,2868,1611,1117,590,590,566,568,531,424,346,194,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0R - 1-3 GA GH FS TUB COOKIE FLV,1/1/19,15.1,0,3873,2196,1525,798,823,779,799,726,577,465,266,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0S - 1-3 GA GH FS TUB SHEBERT,1/1/19,12.47,0,3582,2019,1410,752,754,720,734,674,530,449,243,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0S - 1-3 GA GH FS TUB SHEBERT,1/1/19,12.47,0,2428,1373,950,506,507,494,483,457,355,300,166,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0T - 1-3 GA GH IC BUTTER PECAN,1/1/19,18.56,0,2053,1138,783,426,431,418,408,393,306,253,137,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0V - 1-3 GA GH IC FS TUB,1/1/19,14.6,0,9522,5492,3702,1999,1980,1964,1982,1804,1433,1174,661,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0V - 1-3 GA GH IC FS TUB,1/1/19,14.6,0,28427,15629,10939,5879,5703,5532,5689,5244,4056,3445,1904,GOOD HUMOR
Ice Cream,GHB PACKAGED,GOOD HUMOR FOODSERVICE,0R0V - 1-3 GA GH IC FS TUB,1/1/19,14.6,0,5451,3078,2087,1124,1139,1107,1095,1037,818,666,379,GOOD HUMOR
